TIME,GEO,UNIT,ICHA11_HF,Value
2009,Iceland,Euro per inhabitant,Cost sharing with third-party payers,:
2009,Iceland,Euro per inhabitant,Rest of the world financing schemes (non-resident),:
2009,Iceland,Euro per inhabitant,Compulsory schemes (non-resident),:
2009,Iceland,Euro per inhabitant,Voluntary schemes (non-resident),:
2009,Iceland,Euro per inhabitant,Financing schemes unknown,:
2009,Liechtenstein,Euro per inhabitant,All financing schemes,:
2009,Liechtenstein,Euro per inhabitant,Government schemes and compulsory contributory health care financing schemes,:
2009,Liechtenstein,Euro per inhabitant,Government schemes,:
2009,Liechtenstein,Euro per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),:
2009,Liechtenstein,Euro per inhabitant,Social health insurance schemes,:
2009,Liechtenstein,Euro per inhabitant,Compulsory private insurance scheme,:
2009,Liechtenstein,Euro per inhabitant,Compulsory medical savings accounts (CMSA),:
2009,Liechtenstein,Euro per inhabitant,Voluntary health care payment schemes,:
2009,Liechtenstein,Euro per inhabitant,Voluntary health insurance schemes,:
2009,Liechtenstein,Euro per inhabitant,NPISH financing schemes,:
2009,Liechtenstein,Euro per inhabitant,Enterprise financing schemes,:
2009,Liechtenstein,Euro per inhabitant,Household out-of-pocket payment,:
2009,Liechtenstein,Euro per inhabitant,Out-of-pocket excluding cost-sharing,:
2009,Liechtenstein,Euro per inhabitant,Cost sharing with third-party payers,:
2009,Liechtenstein,Euro per inhabitant,Rest of the world financing schemes (non-resident),:
2009,Liechtenstein,Euro per inhabitant,Compulsory schemes (non-resident),:
2009,Liechtenstein,Euro per inhabitant,Voluntary schemes (non-resident),:
2009,Liechtenstein,Euro per inhabitant,Financing schemes unknown,:
2009,Norway,Euro per inhabitant,All financing schemes,:
2009,Norway,Euro per inhabitant,Government schemes and compulsory contributory health care financing schemes,:
2009,Norway,Euro per inhabitant,Government schemes,:
2009,Norway,Euro per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),:
2009,Norway,Euro per inhabitant,Social health insurance schemes,:
2009,Norway,Euro per inhabitant,Compulsory private insurance scheme,:
2009,Norway,Euro per inhabitant,Compulsory medical savings accounts (CMSA),:
2009,Norway,Euro per inhabitant,Voluntary health care payment schemes,:
2009,Norway,Euro per inhabitant,Voluntary health insurance schemes,:
2009,Norway,Euro per inhabitant,NPISH financing schemes,:
2009,Norway,Euro per inhabitant,Enterprise financing schemes,:
2009,Norway,Euro per inhabitant,Household out-of-pocket payment,:
2009,Norway,Euro per inhabitant,Out-of-pocket excluding cost-sharing,:
2009,Norway,Euro per inhabitant,Cost sharing with third-party payers,:
2009,Norway,Euro per inhabitant,Rest of the world financing schemes (non-resident),:
2009,Norway,Euro per inhabitant,Compulsory schemes (non-resident),:
2009,Norway,Euro per inhabitant,Voluntary schemes (non-resident),:
2009,Norway,Euro per inhabitant,Financing schemes unknown,:
2009,Switzerland,Euro per inhabitant,All financing schemes,:
2009,Switzerland,Euro per inhabitant,Government schemes and compulsory contributory health care financing schemes,:
2009,Switzerland,Euro per inhabitant,Government schemes,:
2009,Switzerland,Euro per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),:
2009,Switzerland,Euro per inhabitant,Social health insurance schemes,:
2009,Switzerland,Euro per inhabitant,Compulsory private insurance scheme,:
2009,Switzerland,Euro per inhabitant,Compulsory medical savings accounts (CMSA),:
2009,Switzerland,Euro per inhabitant,Voluntary health care payment schemes,:
2009,Switzerland,Euro per inhabitant,Voluntary health insurance schemes,:
2009,Switzerland,Euro per inhabitant,NPISH financing schemes,:
2009,Switzerland,Euro per inhabitant,Enterprise financing schemes,:
2009,Switzerland,Euro per inhabitant,Household out-of-pocket payment,:
2009,Switzerland,Euro per inhabitant,Out-of-pocket excluding cost-sharing,:
2009,Switzerland,Euro per inhabitant,Cost sharing with third-party payers,:
2009,Switzerland,Euro per inhabitant,Rest of the world financing schemes (non-resident),:
2009,Switzerland,Euro per inhabitant,Compulsory schemes (non-resident),:
2009,Switzerland,Euro per inhabitant,Voluntary schemes (non-resident),:
2009,Switzerland,Euro per inhabitant,Financing schemes unknown,:
2009,Bosnia and Herzegovina,Euro per inhabitant,All financing schemes,:
2009,Bosnia and Herzegovina,Euro per inhabitant,Government schemes and compulsory contributory health care financing schemes,:
2009,Bosnia and Herzegovina,Euro per inhabitant,Government schemes,:
2009,Bosnia and Herzegovina,Euro per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),:
2009,Bosnia and Herzegovina,Euro per inhabitant,Social health insurance schemes,:
2009,Bosnia and Herzegovina,Euro per inhabitant,Compulsory private insurance scheme,:
2009,Bosnia and Herzegovina,Euro per inhabitant,Compulsory medical savings accounts (CMSA),:
2009,Bosnia and Herzegovina,Euro per inhabitant,Voluntary health care payment schemes,:
2009,Bosnia and Herzegovina,Euro per inhabitant,Voluntary health insurance schemes,:
2009,Bosnia and Herzegovina,Euro per inhabitant,NPISH financing schemes,:
2009,Bosnia and Herzegovina,Euro per inhabitant,Enterprise financing schemes,:
2009,Bosnia and Herzegovina,Euro per inhabitant,Household out-of-pocket payment,:
2009,Bosnia and Herzegovina,Euro per inhabitant,Out-of-pocket excluding cost-sharing,:
2009,Bosnia and Herzegovina,Euro per inhabitant,Cost sharing with third-party payers,:
2009,Bosnia and Herzegovina,Euro per inhabitant,Rest of the world financing schemes (non-resident),:
2009,Bosnia and Herzegovina,Euro per inhabitant,Compulsory schemes (non-resident),:
2009,Bosnia and Herzegovina,Euro per inhabitant,Voluntary schemes (non-resident),:
2009,Bosnia and Herzegovina,Euro per inhabitant,Financing schemes unknown,:
2010,Belgium,Euro per inhabitant,All financing schemes,3323.43
2010,Belgium,Euro per inhabitant,Government schemes and compulsory contributory health care financing schemes,2573.44
2010,Belgium,Euro per inhabitant,Government schemes,359.38
2010,Belgium,Euro per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),2214.06
2010,Belgium,Euro per inhabitant,Social health insurance schemes,2214.06
2010,Belgium,Euro per inhabitant,Compulsory private insurance scheme,:
2010,Belgium,Euro per inhabitant,Compulsory medical savings accounts (CMSA),:
2010,Belgium,Euro per inhabitant,Voluntary health care payment schemes,141.66
2010,Belgium,Euro per inhabitant,Voluntary health insurance schemes,135.31
2010,Belgium,Euro per inhabitant,NPISH financing schemes,4.66
2010,Belgium,Euro per inhabitant,Enterprise financing schemes,1.69
2010,Belgium,Euro per inhabitant,Household out-of-pocket payment,608.33
2010,Belgium,Euro per inhabitant,Out-of-pocket excluding cost-sharing,:
2010,Belgium,Euro per inhabitant,Cost sharing with third-party payers,:
2010,Belgium,Euro per inhabitant,Rest of the world financing schemes (non-resident),:
2010,Belgium,Euro per inhabitant,Compulsory schemes (non-resident),:
2010,Belgium,Euro per inhabitant,Voluntary schemes (non-resident),:
2010,Belgium,Euro per inhabitant,Financing schemes unknown,:
2010,Bulgaria,Euro per inhabitant,All financing schemes,:
2010,Bulgaria,Euro per inhabitant,Government schemes and compulsory contributory health care financing schemes,:
2010,Bulgaria,Euro per inhabitant,Government schemes,:
2010,Bulgaria,Euro per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),:
2010,Bulgaria,Euro per inhabitant,Social health insurance schemes,:
2010,Bulgaria,Euro per inhabitant,Compulsory private insurance scheme,:
2010,Bulgaria,Euro per inhabitant,Compulsory medical savings accounts (CMSA),:
2010,Bulgaria,Euro per inhabitant,Voluntary health care payment schemes,:
2010,Bulgaria,Euro per inhabitant,Voluntary health insurance schemes,:
2010,Bulgaria,Euro per inhabitant,NPISH financing schemes,:
2010,Bulgaria,Euro per inhabitant,Enterprise financing schemes,:
2010,Bulgaria,Euro per inhabitant,Household out-of-pocket payment,:
2010,Bulgaria,Euro per inhabitant,Out-of-pocket excluding cost-sharing,:
2010,Bulgaria,Euro per inhabitant,Cost sharing with third-party payers,:
2010,Bulgaria,Euro per inhabitant,Rest of the world financing schemes (non-resident),:
2010,Bulgaria,Euro per inhabitant,Compulsory schemes (non-resident),:
2010,Bulgaria,Euro per inhabitant,Voluntary schemes (non-resident),:
2010,Bulgaria,Euro per inhabitant,Financing schemes unknown,:
2010,Czech Republic,Euro per inhabitant,All financing schemes,:
2010,Czech Republic,Euro per inhabitant,Government schemes and compulsory contributory health care financing schemes,:
2010,Czech Republic,Euro per inhabitant,Government schemes,:
2010,Czech Republic,Euro per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),:
2010,Czech Republic,Euro per inhabitant,Social health insurance schemes,:
2010,Czech Republic,Euro per inhabitant,Compulsory private insurance scheme,:
2010,Czech Republic,Euro per inhabitant,Compulsory medical savings accounts (CMSA),:
2010,Czech Republic,Euro per inhabitant,Voluntary health care payment schemes,:
2010,Czech Republic,Euro per inhabitant,Voluntary health insurance schemes,:
2010,Czech Republic,Euro per inhabitant,NPISH financing schemes,:
2010,Czech Republic,Euro per inhabitant,Enterprise financing schemes,:
2010,Czech Republic,Euro per inhabitant,Household out-of-pocket payment,:
2010,Czech Republic,Euro per inhabitant,Out-of-pocket excluding cost-sharing,:
2010,Czech Republic,Euro per inhabitant,Cost sharing with third-party payers,:
2010,Czech Republic,Euro per inhabitant,Rest of the world financing schemes (non-resident),:
2010,Czech Republic,Euro per inhabitant,Compulsory schemes (non-resident),:
2010,Czech Republic,Euro per inhabitant,Voluntary schemes (non-resident),:
2010,Czech Republic,Euro per inhabitant,Financing schemes unknown,:
2010,Denmark,Euro per inhabitant,All financing schemes,:
2010,Denmark,Euro per inhabitant,Government schemes and compulsory contributory health care financing schemes,:
2010,Denmark,Euro per inhabitant,Government schemes,:
2010,Denmark,Euro per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),:
2010,Denmark,Euro per inhabitant,Social health insurance schemes,:
2010,Denmark,Euro per inhabitant,Compulsory private insurance scheme,:
2010,Denmark,Euro per inhabitant,Compulsory medical savings accounts (CMSA),:
2010,Denmark,Euro per inhabitant,Voluntary health care payment schemes,:
2010,Denmark,Euro per inhabitant,Voluntary health insurance schemes,:
2010,Denmark,Euro per inhabitant,NPISH financing schemes,:
2010,Denmark,Euro per inhabitant,Enterprise financing schemes,:
2010,Denmark,Euro per inhabitant,Household out-of-pocket payment,:
2010,Denmark,Euro per inhabitant,Out-of-pocket excluding cost-sharing,:
2010,Denmark,Euro per inhabitant,Cost sharing with third-party payers,:
2010,Denmark,Euro per inhabitant,Rest of the world financing schemes (non-resident),:
2010,Denmark,Euro per inhabitant,Compulsory schemes (non-resident),:
2010,Denmark,Euro per inhabitant,Voluntary schemes (non-resident),:
2010,Denmark,Euro per inhabitant,Financing schemes unknown,:
2010,Germany (until 1990 former territory of the FRG),Euro per inhabitant,All financing schemes,3481.51
2010,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Government schemes and compulsory contributory health care financing schemes,2905.31
2010,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Government schemes,232.82
2010,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),2672.48
2010,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Social health insurance schemes,:
2010,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Compulsory private insurance scheme,:
2010,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Compulsory medical savings accounts (CMSA),:
2010,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Voluntary health care payment schemes,92.06
2010,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Voluntary health insurance schemes,47.58
2010,Germany (until 1990 former territory of the FRG),Euro per inhabitant,NPISH financing schemes,30.67
2010,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Enterprise financing schemes,13.81
2010,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Household out-of-pocket payment,484.15
2010,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Out-of-pocket excluding cost-sharing,:
2010,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Cost sharing with third-party payers,:
2010,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Rest of the world financing schemes (non-resident),:
2010,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Compulsory schemes (non-resident),:
2010,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Voluntary schemes (non-resident),:
2010,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Financing schemes unknown,:
2010,Estonia,Euro per inhabitant,All financing schemes,700.05
2010,Estonia,Euro per inhabitant,Government schemes and compulsory contributory health care financing schemes,534.53
2010,Estonia,Euro per inhabitant,Government schemes,76.42
2010,Estonia,Euro per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),458.11
2010,Estonia,Euro per inhabitant,Social health insurance schemes,458.11
2010,Estonia,Euro per inhabitant,Compulsory private insurance scheme,0
2010,Estonia,Euro per inhabitant,Compulsory medical savings accounts (CMSA),0
2010,Estonia,Euro per inhabitant,Voluntary health care payment schemes,12.04
2010,Estonia,Euro per inhabitant,Voluntary health insurance schemes,1.61
2010,Estonia,Euro per inhabitant,NPISH financing schemes,0.09
2010,Estonia,Euro per inhabitant,Enterprise financing schemes,10.34
