TIME,GEO,UNIT,ICHA11_HC,Value
2007,Finland,Euro per inhabitant,Outpatient long-term care (health),:
2007,Finland,Euro per inhabitant,Home-based long-term care (health),189.15
2007,Finland,Euro per inhabitant,Ancillary services (non-specified by function),78.62
2007,Finland,Euro per inhabitant,Laboratory services,16.43
2007,Finland,Euro per inhabitant,Imaging services,20.42
2007,Finland,Euro per inhabitant,Patient transportation,41.77
2007,Finland,Euro per inhabitant,Medical goods (non-specified by function),478.05
2007,Finland,Euro per inhabitant,Pharmaceuticals and other medical non-durable goods,405.2
2007,Finland,Euro per inhabitant,Prescribed medicines,343.56
2007,Finland,Euro per inhabitant,Over-the-counter medicines,52
2007,Finland,Euro per inhabitant,Other medical non-durable goods,9.64
2007,Finland,Euro per inhabitant,Therapeutic appliances and other medical durable goods,72.85
2007,Finland,Euro per inhabitant,Preventive care,104.64
2007,Finland,Euro per inhabitant,"Information, education and counseling programmes",19.72
2007,Finland,Euro per inhabitant,Immunisation programmes,9.26
2007,Finland,Euro per inhabitant,Early disease detection programmes,:
2007,Finland,Euro per inhabitant,Healthy condition monitoring programmes,75.66
2007,Finland,Euro per inhabitant,Epidemiological surveillance and risk and disease control programmes,:
2007,Finland,Euro per inhabitant,Preparing for disaster and emergency response programmes,:
2007,Finland,Euro per inhabitant,Governance and health system and financing administration,61.22
2007,Finland,Euro per inhabitant,Governance and health system administration,56.59
2007,Finland,Euro per inhabitant,Administration of health financing,4.63
2007,Finland,Euro per inhabitant,Other health care services unknown,2.22
2007,Finland,Euro per inhabitant,Long-term care (social),247.71
2007,Sweden,Euro per inhabitant,Current health care expenditure (CHE),3145.81
2007,Sweden,Euro per inhabitant,Curative care and rehabilitative care,2058.88
2007,Sweden,Euro per inhabitant,Curative care,:
2007,Sweden,Euro per inhabitant,Inpatient curative and rehabilitative care,860.76
2007,Sweden,Euro per inhabitant,Inpatient curative care,:
2007,Sweden,Euro per inhabitant,Day curative and rehabilitative care,64.39
2007,Sweden,Euro per inhabitant,Day curative care,:
2007,Sweden,Euro per inhabitant,Outpatient curative and rehabilitative care,1118.41
2007,Sweden,Euro per inhabitant,Outpatient curative care,1110.09
2007,Sweden,Euro per inhabitant,General outpatient curative care,226.79
2007,Sweden,Euro per inhabitant,Dental outpatient curative care,237.58
2007,Sweden,Euro per inhabitant,Specialised outpatient curative care,512.51
2007,Sweden,Euro per inhabitant,All other outpatient curative care n.e.c.,133.22
2007,Sweden,Euro per inhabitant,Home-based curative and rehabilitative care,15.32
2007,Sweden,Euro per inhabitant,Home-based curative care,:
2007,Sweden,Euro per inhabitant,Rehabilitative care,:
2007,Sweden,Euro per inhabitant,Inpatient rehabilitative care,:
2007,Sweden,Euro per inhabitant,Day rehabilitative care,:
2007,Sweden,Euro per inhabitant,Outpatient rehabilitative care,8.32
2007,Sweden,Euro per inhabitant,Home-based rehabilitative care,:
2007,Sweden,Euro per inhabitant,Long-term care (health),249.08
2007,Sweden,Euro per inhabitant,Inpatient long-term care (health),:
2007,Sweden,Euro per inhabitant,Day long-term care (health),:
2007,Sweden,Euro per inhabitant,Outpatient long-term care (health),:
2007,Sweden,Euro per inhabitant,Home-based long-term care (health),:
2007,Sweden,Euro per inhabitant,Ancillary services (non-specified by function),142.41
2007,Sweden,Euro per inhabitant,Laboratory services,78
2007,Sweden,Euro per inhabitant,Imaging services,:
2007,Sweden,Euro per inhabitant,Patient transportation,64.42
2007,Sweden,Euro per inhabitant,Medical goods (non-specified by function),529.55
2007,Sweden,Euro per inhabitant,Pharmaceuticals and other medical non-durable goods,431.11
2007,Sweden,Euro per inhabitant,Prescribed medicines,318.52
2007,Sweden,Euro per inhabitant,Over-the-counter medicines,84.92
2007,Sweden,Euro per inhabitant,Other medical non-durable goods,27.68
2007,Sweden,Euro per inhabitant,Therapeutic appliances and other medical durable goods,98.44
2007,Sweden,Euro per inhabitant,Preventive care,102.74
2007,Sweden,Euro per inhabitant,"Information, education and counseling programmes",36.08
2007,Sweden,Euro per inhabitant,Immunisation programmes,15.15
2007,Sweden,Euro per inhabitant,Early disease detection programmes,:
2007,Sweden,Euro per inhabitant,Healthy condition monitoring programmes,48.77
2007,Sweden,Euro per inhabitant,Epidemiological surveillance and risk and disease control programmes,2.74
2007,Sweden,Euro per inhabitant,Preparing for disaster and emergency response programmes,:
2007,Sweden,Euro per inhabitant,Governance and health system and financing administration,42.09
2007,Sweden,Euro per inhabitant,Governance and health system administration,39.94
2007,Sweden,Euro per inhabitant,Administration of health financing,2.15
2007,Sweden,Euro per inhabitant,Other health care services unknown,21.06
2007,Sweden,Euro per inhabitant,Long-term care (social),:
2007,United Kingdom,Euro per inhabitant,Current health care expenditure (CHE),:
2007,United Kingdom,Euro per inhabitant,Curative care and rehabilitative care,:
2007,United Kingdom,Euro per inhabitant,Curative care,:
2007,United Kingdom,Euro per inhabitant,Inpatient curative and rehabilitative care,:
2007,United Kingdom,Euro per inhabitant,Inpatient curative care,:
2007,United Kingdom,Euro per inhabitant,Day curative and rehabilitative care,:
2007,United Kingdom,Euro per inhabitant,Day curative care,:
2007,United Kingdom,Euro per inhabitant,Outpatient curative and rehabilitative care,:
2007,United Kingdom,Euro per inhabitant,Outpatient curative care,:
2007,United Kingdom,Euro per inhabitant,General outpatient curative care,:
2007,United Kingdom,Euro per inhabitant,Dental outpatient curative care,:
2007,United Kingdom,Euro per inhabitant,Specialised outpatient curative care,:
2007,United Kingdom,Euro per inhabitant,All other outpatient curative care n.e.c.,:
2007,United Kingdom,Euro per inhabitant,Home-based curative and rehabilitative care,:
2007,United Kingdom,Euro per inhabitant,Home-based curative care,:
2007,United Kingdom,Euro per inhabitant,Rehabilitative care,:
2007,United Kingdom,Euro per inhabitant,Inpatient rehabilitative care,:
2007,United Kingdom,Euro per inhabitant,Day rehabilitative care,:
2007,United Kingdom,Euro per inhabitant,Outpatient rehabilitative care,:
2007,United Kingdom,Euro per inhabitant,Home-based rehabilitative care,:
2007,United Kingdom,Euro per inhabitant,Long-term care (health),:
2007,United Kingdom,Euro per inhabitant,Inpatient long-term care (health),:
2007,United Kingdom,Euro per inhabitant,Day long-term care (health),:
2007,United Kingdom,Euro per inhabitant,Outpatient long-term care (health),:
2007,United Kingdom,Euro per inhabitant,Home-based long-term care (health),:
2007,United Kingdom,Euro per inhabitant,Ancillary services (non-specified by function),:
2007,United Kingdom,Euro per inhabitant,Laboratory services,:
2007,United Kingdom,Euro per inhabitant,Imaging services,:
2007,United Kingdom,Euro per inhabitant,Patient transportation,:
2007,United Kingdom,Euro per inhabitant,Medical goods (non-specified by function),:
2007,United Kingdom,Euro per inhabitant,Pharmaceuticals and other medical non-durable goods,:
2007,United Kingdom,Euro per inhabitant,Prescribed medicines,:
2007,United Kingdom,Euro per inhabitant,Over-the-counter medicines,:
2007,United Kingdom,Euro per inhabitant,Other medical non-durable goods,:
2007,United Kingdom,Euro per inhabitant,Therapeutic appliances and other medical durable goods,:
2007,United Kingdom,Euro per inhabitant,Preventive care,:
2007,United Kingdom,Euro per inhabitant,"Information, education and counseling programmes",:
2007,United Kingdom,Euro per inhabitant,Immunisation programmes,:
2007,United Kingdom,Euro per inhabitant,Early disease detection programmes,:
2007,United Kingdom,Euro per inhabitant,Healthy condition monitoring programmes,:
2007,United Kingdom,Euro per inhabitant,Epidemiological surveillance and risk and disease control programmes,:
2007,United Kingdom,Euro per inhabitant,Preparing for disaster and emergency response programmes,:
2007,United Kingdom,Euro per inhabitant,Governance and health system and financing administration,:
2007,United Kingdom,Euro per inhabitant,Governance and health system administration,:
2007,United Kingdom,Euro per inhabitant,Administration of health financing,:
2007,United Kingdom,Euro per inhabitant,Other health care services unknown,:
2007,United Kingdom,Euro per inhabitant,Long-term care (social),:
2007,Iceland,Euro per inhabitant,Current health care expenditure (CHE),:
2007,Iceland,Euro per inhabitant,Curative care and rehabilitative care,:
2007,Iceland,Euro per inhabitant,Curative care,:
2007,Iceland,Euro per inhabitant,Inpatient curative and rehabilitative care,:
2007,Iceland,Euro per inhabitant,Inpatient curative care,:
2007,Iceland,Euro per inhabitant,Day curative and rehabilitative care,:
2007,Iceland,Euro per inhabitant,Day curative care,:
2007,Iceland,Euro per inhabitant,Outpatient curative and rehabilitative care,:
2007,Iceland,Euro per inhabitant,Outpatient curative care,:
2007,Iceland,Euro per inhabitant,General outpatient curative care,:
2007,Iceland,Euro per inhabitant,Dental outpatient curative care,:
2007,Iceland,Euro per inhabitant,Specialised outpatient curative care,:
2007,Iceland,Euro per inhabitant,All other outpatient curative care n.e.c.,:
2007,Iceland,Euro per inhabitant,Home-based curative and rehabilitative care,:
2007,Iceland,Euro per inhabitant,Home-based curative care,:
2007,Iceland,Euro per inhabitant,Rehabilitative care,:
2007,Iceland,Euro per inhabitant,Inpatient rehabilitative care,:
2007,Iceland,Euro per inhabitant,Day rehabilitative care,:
2007,Iceland,Euro per inhabitant,Outpatient rehabilitative care,:
2007,Iceland,Euro per inhabitant,Home-based rehabilitative care,:
2007,Iceland,Euro per inhabitant,Long-term care (health),:
2007,Iceland,Euro per inhabitant,Inpatient long-term care (health),:
2007,Iceland,Euro per inhabitant,Day long-term care (health),:
2007,Iceland,Euro per inhabitant,Outpatient long-term care (health),:
2007,Iceland,Euro per inhabitant,Home-based long-term care (health),:
2007,Iceland,Euro per inhabitant,Ancillary services (non-specified by function),:
2007,Iceland,Euro per inhabitant,Laboratory services,:
2007,Iceland,Euro per inhabitant,Imaging services,:
2007,Iceland,Euro per inhabitant,Patient transportation,:
2007,Iceland,Euro per inhabitant,Medical goods (non-specified by function),:
2007,Iceland,Euro per inhabitant,Pharmaceuticals and other medical non-durable goods,:
2007,Iceland,Euro per inhabitant,Prescribed medicines,:
2007,Iceland,Euro per inhabitant,Over-the-counter medicines,:
2007,Iceland,Euro per inhabitant,Other medical non-durable goods,:
2007,Iceland,Euro per inhabitant,Therapeutic appliances and other medical durable goods,:
2007,Iceland,Euro per inhabitant,Preventive care,:
2007,Iceland,Euro per inhabitant,"Information, education and counseling programmes",:
2007,Iceland,Euro per inhabitant,Immunisation programmes,:
2007,Iceland,Euro per inhabitant,Early disease detection programmes,:
2007,Iceland,Euro per inhabitant,Healthy condition monitoring programmes,:
2007,Iceland,Euro per inhabitant,Epidemiological surveillance and risk and disease control programmes,:
2007,Iceland,Euro per inhabitant,Preparing for disaster and emergency response programmes,:
2007,Iceland,Euro per inhabitant,Governance and health system and financing administration,:
2007,Iceland,Euro per inhabitant,Governance and health system administration,:
2007,Iceland,Euro per inhabitant,Administration of health financing,:
2007,Iceland,Euro per inhabitant,Other health care services unknown,:
2007,Iceland,Euro per inhabitant,Long-term care (social),:
2007,Liechtenstein,Euro per inhabitant,Current health care expenditure (CHE),:
2007,Liechtenstein,Euro per inhabitant,Curative care and rehabilitative care,:
2007,Liechtenstein,Euro per inhabitant,Curative care,:
2007,Liechtenstein,Euro per inhabitant,Inpatient curative and rehabilitative care,:
2007,Liechtenstein,Euro per inhabitant,Inpatient curative care,:
2007,Liechtenstein,Euro per inhabitant,Day curative and rehabilitative care,:
2007,Liechtenstein,Euro per inhabitant,Day curative care,:
2007,Liechtenstein,Euro per inhabitant,Outpatient curative and rehabilitative care,:
2007,Liechtenstein,Euro per inhabitant,Outpatient curative care,:
2007,Liechtenstein,Euro per inhabitant,General outpatient curative care,:
2007,Liechtenstein,Euro per inhabitant,Dental outpatient curative care,:
2007,Liechtenstein,Euro per inhabitant,Specialised outpatient curative care,:
2007,Liechtenstein,Euro per inhabitant,All other outpatient curative care n.e.c.,:
2007,Liechtenstein,Euro per inhabitant,Home-based curative and rehabilitative care,:
2007,Liechtenstein,Euro per inhabitant,Home-based curative care,:
2007,Liechtenstein,Euro per inhabitant,Rehabilitative care,:
2007,Liechtenstein,Euro per inhabitant,Inpatient rehabilitative care,:
2007,Liechtenstein,Euro per inhabitant,Day rehabilitative care,:
2007,Liechtenstein,Euro per inhabitant,Outpatient rehabilitative care,:
2007,Liechtenstein,Euro per inhabitant,Home-based rehabilitative care,:
2007,Liechtenstein,Euro per inhabitant,Long-term care (health),:
2007,Liechtenstein,Euro per inhabitant,Inpatient long-term care (health),:
2007,Liechtenstein,Euro per inhabitant,Day long-term care (health),:
2007,Liechtenstein,Euro per inhabitant,Outpatient long-term care (health),:
2007,Liechtenstein,Euro per inhabitant,Home-based long-term care (health),:
2007,Liechtenstein,Euro per inhabitant,Ancillary services (non-specified by function),:
2007,Liechtenstein,Euro per inhabitant,Laboratory services,:
