TIME,GEO,UNIT,ICHA11_HP,Value
2009,Bulgaria,Euro per inhabitant,Providers of home health care services,:
2009,Bulgaria,Euro per inhabitant,Providers of ancillary services,:
2009,Bulgaria,Euro per inhabitant,Providers of patient transportation and emergency rescue,:
2009,Bulgaria,Euro per inhabitant,Medical and diagnostic laboratories,:
2009,Bulgaria,Euro per inhabitant,Other providers of ancillary services,:
2009,Bulgaria,Euro per inhabitant,Retailers and other providers of medical goods,:
2009,Bulgaria,Euro per inhabitant,Pharmacies,:
2009,Bulgaria,Euro per inhabitant,Retail sellers and other suppliers of durable medical goods and medical appliances,:
2009,Bulgaria,Euro per inhabitant,All other miscellaneous sellers and other suppliers of pharmaceuticals and medical goods,:
2009,Bulgaria,Euro per inhabitant,Providers of preventive care,:
2009,Bulgaria,Euro per inhabitant,Providers of health care system administration and financing,:
2009,Bulgaria,Euro per inhabitant,Government health administration agencies,:
2009,Bulgaria,Euro per inhabitant,Social health insurance agencies,:
2009,Bulgaria,Euro per inhabitant,Private health insurance administration agencies,:
2009,Bulgaria,Euro per inhabitant,Other administration agencies,:
2009,Bulgaria,Euro per inhabitant,Rest of economy,:
2009,Bulgaria,Euro per inhabitant,Households as providers of home health care,:
2009,Bulgaria,Euro per inhabitant,All other industries as secondary providers of health care,:
2009,Bulgaria,Euro per inhabitant,Other industries n.e.c.,:
2009,Bulgaria,Euro per inhabitant,Rest of the world,:
2009,Bulgaria,Euro per inhabitant,Providers unknown,:
2009,Czech Republic,Euro per inhabitant,All providers of health care,:
2009,Czech Republic,Euro per inhabitant,Hospitals,:
2009,Czech Republic,Euro per inhabitant,General hospitals,:
2009,Czech Republic,Euro per inhabitant,Mental health hospitals,:
2009,Czech Republic,Euro per inhabitant,Specialised hospitals (other than mental health hospitals),:
2009,Czech Republic,Euro per inhabitant,Residential long-term care facilities,:
2009,Czech Republic,Euro per inhabitant,Long-term nursing care facilities,:
2009,Czech Republic,Euro per inhabitant,Mental health and substance abuse facilities,:
2009,Czech Republic,Euro per inhabitant,Other residential long-term care facilities,:
2009,Czech Republic,Euro per inhabitant,Providers of ambulatory health care,:
2009,Czech Republic,Euro per inhabitant,Medical practices,:
2009,Czech Republic,Euro per inhabitant,Dental practice,:
2009,Czech Republic,Euro per inhabitant,Other health care practitioners,:
2009,Czech Republic,Euro per inhabitant,Ambulatory health care centres,:
2009,Czech Republic,Euro per inhabitant,Providers of home health care services,:
2009,Czech Republic,Euro per inhabitant,Providers of ancillary services,:
2009,Czech Republic,Euro per inhabitant,Providers of patient transportation and emergency rescue,:
2009,Czech Republic,Euro per inhabitant,Medical and diagnostic laboratories,:
2009,Czech Republic,Euro per inhabitant,Other providers of ancillary services,:
2009,Czech Republic,Euro per inhabitant,Retailers and other providers of medical goods,:
2009,Czech Republic,Euro per inhabitant,Pharmacies,:
2009,Czech Republic,Euro per inhabitant,Retail sellers and other suppliers of durable medical goods and medical appliances,:
2009,Czech Republic,Euro per inhabitant,All other miscellaneous sellers and other suppliers of pharmaceuticals and medical goods,:
2009,Czech Republic,Euro per inhabitant,Providers of preventive care,:
2009,Czech Republic,Euro per inhabitant,Providers of health care system administration and financing,:
2009,Czech Republic,Euro per inhabitant,Government health administration agencies,:
2009,Czech Republic,Euro per inhabitant,Social health insurance agencies,:
2009,Czech Republic,Euro per inhabitant,Private health insurance administration agencies,:
2009,Czech Republic,Euro per inhabitant,Other administration agencies,:
2009,Czech Republic,Euro per inhabitant,Rest of economy,:
2009,Czech Republic,Euro per inhabitant,Households as providers of home health care,:
2009,Czech Republic,Euro per inhabitant,All other industries as secondary providers of health care,:
2009,Czech Republic,Euro per inhabitant,Other industries n.e.c.,:
2009,Czech Republic,Euro per inhabitant,Rest of the world,:
2009,Czech Republic,Euro per inhabitant,Providers unknown,:
2009,Denmark,Euro per inhabitant,All providers of health care,:
2009,Denmark,Euro per inhabitant,Hospitals,:
2009,Denmark,Euro per inhabitant,General hospitals,:
2009,Denmark,Euro per inhabitant,Mental health hospitals,:
2009,Denmark,Euro per inhabitant,Specialised hospitals (other than mental health hospitals),:
2009,Denmark,Euro per inhabitant,Residential long-term care facilities,:
2009,Denmark,Euro per inhabitant,Long-term nursing care facilities,:
2009,Denmark,Euro per inhabitant,Mental health and substance abuse facilities,:
2009,Denmark,Euro per inhabitant,Other residential long-term care facilities,:
2009,Denmark,Euro per inhabitant,Providers of ambulatory health care,:
2009,Denmark,Euro per inhabitant,Medical practices,:
2009,Denmark,Euro per inhabitant,Dental practice,:
2009,Denmark,Euro per inhabitant,Other health care practitioners,:
2009,Denmark,Euro per inhabitant,Ambulatory health care centres,:
2009,Denmark,Euro per inhabitant,Providers of home health care services,:
2009,Denmark,Euro per inhabitant,Providers of ancillary services,:
2009,Denmark,Euro per inhabitant,Providers of patient transportation and emergency rescue,:
2009,Denmark,Euro per inhabitant,Medical and diagnostic laboratories,:
2009,Denmark,Euro per inhabitant,Other providers of ancillary services,:
2009,Denmark,Euro per inhabitant,Retailers and other providers of medical goods,:
2009,Denmark,Euro per inhabitant,Pharmacies,:
2009,Denmark,Euro per inhabitant,Retail sellers and other suppliers of durable medical goods and medical appliances,:
2009,Denmark,Euro per inhabitant,All other miscellaneous sellers and other suppliers of pharmaceuticals and medical goods,:
2009,Denmark,Euro per inhabitant,Providers of preventive care,:
2009,Denmark,Euro per inhabitant,Providers of health care system administration and financing,:
2009,Denmark,Euro per inhabitant,Government health administration agencies,:
2009,Denmark,Euro per inhabitant,Social health insurance agencies,:
2009,Denmark,Euro per inhabitant,Private health insurance administration agencies,:
2009,Denmark,Euro per inhabitant,Other administration agencies,:
2009,Denmark,Euro per inhabitant,Rest of economy,:
2009,Denmark,Euro per inhabitant,Households as providers of home health care,:
2009,Denmark,Euro per inhabitant,All other industries as secondary providers of health care,:
2009,Denmark,Euro per inhabitant,Other industries n.e.c.,:
2009,Denmark,Euro per inhabitant,Rest of the world,:
2009,Denmark,Euro per inhabitant,Providers unknown,:
2009,Germany (until 1990 former territory of the FRG),Euro per inhabitant,All providers of health care,3354.52
2009,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Hospitals,972.68
2009,Germany (until 1990 former territory of the FRG),Euro per inhabitant,General hospitals,872.42
2009,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Mental health hospitals,:
2009,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Specialised hospitals (other than mental health hospitals),100.27
2009,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Residential long-term care facilities,300.99
2009,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Long-term nursing care facilities,300.94
2009,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Mental health and substance abuse facilities,:
2009,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Other residential long-term care facilities,0.05
2009,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Providers of ambulatory health care,1033.01
2009,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Medical practices,512.35
2009,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Dental practice,263.55
2009,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Other health care practitioners,110.92
2009,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Ambulatory health care centres,20.45
2009,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Providers of home health care services,125.72
2009,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Providers of ancillary services,38.51
2009,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Providers of patient transportation and emergency rescue,37.97
2009,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Medical and diagnostic laboratories,:
2009,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Other providers of ancillary services,0.53
2009,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Retailers and other providers of medical goods,674.8
2009,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Pharmacies,494.77
2009,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Retail sellers and other suppliers of durable medical goods and medical appliances,142.71
2009,Germany (until 1990 former territory of the FRG),Euro per inhabitant,All other miscellaneous sellers and other suppliers of pharmaceuticals and medical goods,37.34
2009,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Providers of preventive care,24.93
2009,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Providers of health care system administration and financing,194.98
2009,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Government health administration agencies,:
2009,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Social health insurance agencies,149.54
2009,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Private health insurance administration agencies,45.43
2009,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Other administration agencies,:
2009,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Rest of economy,99.22
2009,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Households as providers of home health care,72.17
2009,Germany (until 1990 former territory of the FRG),Euro per inhabitant,All other industries as secondary providers of health care,27.04
2009,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Other industries n.e.c.,:
2009,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Rest of the world,15.4
2009,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Providers unknown,:
2009,Estonia,Euro per inhabitant,All providers of health care,693.54
2009,Estonia,Euro per inhabitant,Hospitals,333.25
2009,Estonia,Euro per inhabitant,General hospitals,314.74
2009,Estonia,Euro per inhabitant,Mental health hospitals,1.95
2009,Estonia,Euro per inhabitant,Specialised hospitals (other than mental health hospitals),16.56
2009,Estonia,Euro per inhabitant,Residential long-term care facilities,21.32
2009,Estonia,Euro per inhabitant,Long-term nursing care facilities,2.41
2009,Estonia,Euro per inhabitant,Mental health and substance abuse facilities,7.2
2009,Estonia,Euro per inhabitant,Other residential long-term care facilities,11.71
2009,Estonia,Euro per inhabitant,Providers of ambulatory health care,149.88
2009,Estonia,Euro per inhabitant,Medical practices,72.07
2009,Estonia,Euro per inhabitant,Dental practice,43.61
2009,Estonia,Euro per inhabitant,Other health care practitioners,7.36
2009,Estonia,Euro per inhabitant,Ambulatory health care centres,25.98
2009,Estonia,Euro per inhabitant,Providers of home health care services,0.85
2009,Estonia,Euro per inhabitant,Providers of ancillary services,9.93
2009,Estonia,Euro per inhabitant,Providers of patient transportation and emergency rescue,9.17
2009,Estonia,Euro per inhabitant,Medical and diagnostic laboratories,0.64
2009,Estonia,Euro per inhabitant,Other providers of ancillary services,0.11
2009,Estonia,Euro per inhabitant,Retailers and other providers of medical goods,157.61
2009,Estonia,Euro per inhabitant,Pharmacies,138.7
2009,Estonia,Euro per inhabitant,Retail sellers and other suppliers of durable medical goods and medical appliances,18.91
2009,Estonia,Euro per inhabitant,All other miscellaneous sellers and other suppliers of pharmaceuticals and medical goods,0
2009,Estonia,Euro per inhabitant,Providers of preventive care,4.62
2009,Estonia,Euro per inhabitant,Providers of health care system administration and financing,15.79
2009,Estonia,Euro per inhabitant,Government health administration agencies,9.9
2009,Estonia,Euro per inhabitant,Social health insurance agencies,5.87
2009,Estonia,Euro per inhabitant,Private health insurance administration agencies,0.01
